Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID14175,14175,164,312.21,199,371,6,21,21,3.5,1,-10921639,1205.399,1198,573,1873,411041,193.082,10.475,0.071,0.825
ID14422,14422,164,358.697,200.809,370.675,4.314,22,22,3.5,1,-10921639,1240.894,1207,899,2196,423145,188.445,13.3,0.034,0.436
ID14576,14576,164,261.508,200.825,370.475,4.359,23,23,3.5,1,-10921639,1233.425,1206,848,2457,420598,181.085,12.585,0.032,0.427
ID14877,14877,164,304.451,200.771,369.663,3.384,24,24,3.5,1,-10921639,1232.129,1210,897,2053,420156,173.683,12.804,0.024,0.327
ID15060,15060,164,318.383,198.996,370.065,4.104,25,25,3.5,1,-10921639,1245.287,1228,850,1960,424643,170.694,12.552,0.035,0.49
ID14801,14801,164,290.63,199,370,6,26,26,3.5,1,-10921639,1211.264,1198,591,2015,413041,186.053,13.3,0.071,0.866
ID15217,15217,164,249.983,200.162,371.129,3.969,27,27,3.5,1,-10921639,1222.598,1209,904,2026,416906,159.958,13.3,0.03,0.44
ID15606,15606,164,257.948,200,371,6,28,28,3.5,1,-10921639,1193.648,1188,633,2204,407034,179.826,11.063,0.067,0.832
ID15446,15446,164,246.488,200,372,6,29,29,3.5,1,-10921639,1185.293,1172,797,1957,404185,171.068,13.3,0.066,0.855
ID15769,15769,164,232.206,199,372,6,30,30,3.5,1,-10921639,1199.933,1195,702,1771,409177,163.246,13.3,0.071,0.971
ID11560,11560,166,235.439,300,52,6,4,4,3.5,1,-10921639,997.774,989,680,1974,340241,146.134,13.3,0.064,0.821
ID12050,12050,166,373.402,302,49,6,5,5,3.5,1,-10921639,997.9,982,652,1783,340284,167.534,11.845,0.075,0.827
ID11880,11880,166,329.577,302,49,6,6,6,3.5,1,-10921639,997.956,986,585,2002,340303,165.971,11.792,0.073,0.823
ID11729,11729,166,326.126,301,48,6,7,7,3.5,1,-10921639,1007.836,984,602,1952,343672,175.265,11.711,0.077,0.824
ID12199,12199,166,292.464,303,50,6,8,8,3.5,1,-10921639,1006.853,994,603,1848,343337,156.917,13.3,0.075,0.897
ID12527,12527,166,333.457,304,49,6,9,9,3.5,1,-10921639,1013.284,1002,631,1940,345530,157.54,11.665,0.081,0.968
ID12371,12371,166,378.485,305,50,6,10,10,3.5,1,-10921639,1017.862,998,588,2102,347091,173.717,13.3,0.083,0.894
ID12681,12681,166,358.751,304,50,6,11,11,3.5,1,-10921639,1035.915,1014,601,2084,353247,180.176,11.687,0.09,0.949
ID12838,12838,166,383.976,303,48,6,12,12,3.5,1,-10921639,1015.944,1004,582,1778,346437,159.633,11.781,0.083,0.978
ID13016,13016,166,421.331,304,48,6,13,13,3.5,1,-10921639,998.695,978,586,2052,340555,181.343,13.3,0.077,0.783
ID13176,13176,166,363.899,303,46,6,14,14,3.5,1,-10921639,994.428,969,560,2126,339100,182.23,11.827,0.075,0.763
ID13328,13328,166,329.413,302,46,6,15,15,3.5,1,-10921639,1005.457,988,635,1782,342861,155.336,13.3,0.079,0.951
ID13467,13467,166,262.989,301.128,43.011,4.379,16,16,3.5,1,-10921639,1032.804,1007,766,2045,352186,159.323,13.3,0.038,0.476
ID13653,13653,166,348.123,303,48,6,17,17,3.5,1,-10921639,1003.54,986,579,2066,342207,174.41,11.708,0.08,0.854
ID13804,13804,166,370.008,304,49,6,18,18,3.5,1,-10921639,1000.783,988,632,1756,341267,148.184,11.713,0.075,0.94
ID13945,13945,166,316.674,305.921,50.346,4.213,19,19,3.5,1,-10921639,1019.103,991,781,1798,347514,159.957,13.3,0.036,0.437
ID14260,14260,166,304.715,306.522,50.71,3.65,20,20,3.5,1,-10921639,1029.689,1006,749,1874,351124,150.454,13.3,0.037,0.488
ID14109,14109,166,277.512,306,50,6,21,21,3.5,1,-10921639,1001.88,983,593,1977,341641,168.071,13.3,0.075,0.827
ID14417,14417,166,247.623,308.051,52.796,4.301,22,22,3.5,1,-10921639,1036.839,1005,768,2130,353562,149.559,13.3,0.042,0.563
ID14900,14900,166,381.173,306,53,6,24,24,3.5,1,-10921639,1012.674,997,595,1797,345322,163.887,11.768,0.081,0.929
ID15051,15051,166,236.585,308.39,51.531,4.431,25,25,3.5,1,-10921639,1030.607,1008,799,1854,351437,142.462,13.3,0.042,0.588
ID14724,14724,166,224.261,307.01,50.206,4.076,26,26,3.5,1,-10921639,1025.041,1003,784,2104,349539,146.255,13.3,0.032,0.439
ID15198,15198,166,273.957,305.527,50.922,3.034,27,27,3.5,1,-10921639,1022.862,1002,787,1992,348796,141.333,12.943,0.022,0.317
ID15529,15529,166,289.992,305.931,52.818,4.033,28,28,3.5,1,-10921639,1041.944,1018,805,2081,355303,152.829,11.87,0.037,0.489
ID15367,15367,166,201.7,305.494,49.749,3.823,29,29,3.5,1,-10921639,1027.727,1016,798,1925,350455,134.664,13.3,0.033,0.483
ID15690,15690,166,238.032,305.835,50.024,4.396,30,30,3.5,1,-10921639,1025.27,1006,730,2119,349617,148.5,11.556,0.035,0.463
ID15867,15867,166,266.52,305.053,52.807,5.358,31,31,3.5,1,-10921639,1048.399,1026,751,1944,357504,144.704,13.3,0.059,0.804
ID16043,16043,166,418.377,304,53,6,32,32,3.5,1,-10921639,1033.141,1000,661,2340,352301,194.835,11.802,0.083,0.816
ID12023,12023,184,485.085,230.979,219.15,3.38,5,5,3.5,1,-10921639,1356.238,1323,983,3107,462477,223.049,12.849,0.026,0.312
ID11821,11821,184,774.075,231,220,0,6,6,3.5,1,-10921639,1370.874,1331,815,3321,467468,328.16,13.3,0.097,0.736
ID11654,11654,184,1309.81,231,219,0,7,7,3.5,1,-10921639,1391.34,1308,761,3245,474447,376.992,4.856,0.106,0.707
ID12132,12132,184,678.574,233,221,0,8,8,3.5,1,-10921639,1324.827,1284,759,2806,451766,283.078,11.22,0.076,0.659
ID12452,12452,184,563.223,230,220,0,9,9,3.5,1,-10921639,1368.475,1317,844,3407,466650,313.136,11.825,0.094,0.752
ID12296,12296,184,837.679,229,218,0,10,10,3.5,1,-10921639,1406.795,1358,686,3827,479717,355.932,10.592,0.106,0.758
ID12613,12613,184,680.271,230,217,0,11,11,3.5,1,-10921639,1309.991,1263,739,3279,446707,283.435,11.833,0.068,0.59
ID12773,12773,184,533.542,228,218,0,12,12,3.5,1,-10921639,1333.361,1295,750,3890,454676,279.196,10.574,0.069,0.612
ID12936,12936,184,585.374,219,210,0,13,13,3.5,1,-10921639,1360.724,1320,857,3091,464007,269.715,12.066,0.083,0.774
ID13132,13132,184,289.528,221.345,210.5,2.026,14,14,3.5,1,-10921639,1370.103,1360,977,2417,467205,192.436,11.93,0.031,0.434
ID13288,13288,184,271.588,225.823,207.55,0.552,15,15,3.5,1,-10921639,1371.924,1354,949,2173,467826,195.738,13.3,0.054,0.715
ID13407,13407,184,646.167,230,203,0,16,16,3.5,1,-10921639,1349.419,1322,755,3210,460152,274.498,10.416,0.08,0.726
ID13604,13604,184,449.411,230.49,202.666,1.579,17,17,3.5,1,-10921639,1389.012,1340,940,2652,473653,246.872,11.886,0.038,0.412
ID13767,13767,184,359.121,230.842,203.599,1.62,18,18,3.5,1,-10921639,1349.396,1313,944,2992,460144,220.298,12.157,0.031,0.369
ID13921,13921,184,532.898,233.888,206.185,1.839,19,19,3.5,1,-10921639,1381.689,1341,946,2995,471156,244.697,13.3,0.044,0.478
ID14261,14261,184,414.013,236.099,204.318,4.416,20,20,3.5,1,-10921639,1363.906,1337,1003,2677,465092,216.46,13.3,0.038,0.458
ID14084,14084,184,335.597,234.477,205.911,2.805,21,21,3.5,1,-10921639,1349.856,1331,1018,2602,460301,178.73,12.7,0.024,0.356
ID14389,14389,184,367.502,234.689,205.75,2.529,22,22,3.5,1,-10921639,1333.771,1311,978,2571,454816,204.664,13.3,0.02,0.253
ID14552,14552,184,361.596,236.211,205.174,2.849,23,23,3.5,1,-10921639,1338.633,1301,996,2377,456474,192.459,12.652,0.022,0.294
ID14893,14893,184,592.862,236.275,201.94,5.164,24,24,3.5,1,-10921639,1387.698,1339,986,3013,473205,261.422,13.3,0.064,0.64
ID15054,15054,184,427.072,233.864,201.446,3.544,25,25,3.5,1,-10921639,1380.525,1368,927,2704,470759,225.791,11.857,0.037,0.44
ID14698,14698,184,383.414,232.824,204.726,2.241,26,26,3.5,1,-10921639,1356.255,1330,986,2446,462483,205.097,13.3,0.035,0.446
ID15147,15147,184,452.943,234,203,0,27,27,3.5,1,-10921639,1336.191,1298,815,2785,455641,255.321,11.4,0.081,0.784
ID15519,15519,184,361.326,235.744,204.774,2.864,28,28,3.5,1,-10921639,1338.097,1321,929,2676,456291,201.562,12.518,0.02,0.26
ID15355,15355,184,411.703,235.347,201.907,3.32,29,29,3.5,1,-10921639,1365.545,1345,1021,2368,465651,193.162,13.3,0.024,0.334
ID15681,15681,184,396.234,231.673,204.863,2.839,30,30,3.5,1,-10921639,1337.774,1318,1011,3437,456181,207.087,12.729,0.018,0.227
ID15845,15845,184,378.234,231.836,203.826,3.249,31,31,3.5,1,-10921639,1358.349,1326,1008,2417,463197,190.5,12.477,0.022,0.305
ID16012,16012,184,316.246,237.779,203.123,2.752,32,32,3.5,1,-10921639,1334.716,1318,963,2636,455138,202.166,13.3,0.018,0.236
ID11941,11941,185,262.512,57,333,6,6,6,3.5,1,-10921639,1362.144,1348,789,2077,464491,211.51,13.3,0.068,0.818
ID11783,11783,185,242.855,57,332,6,7,7,3.5,1,-10921639,1354.768,1368,720,2058,461976,193.179,13.3,0.068,0.892
ID12258,12258,185,613.24,64,339,6,8,8,3.5,1,-10921639,1367.692,1347,756,2588,466383,247.792,13.3,0.073,0.756
ID12578,12578,185,415.464,63,339,6,9,9,3.5,1,-10921639,1367.355,1360,722,2306,466268,208.225,11.954,0.072,0.887
ID12419,12419,185,376.451,63,338,6,10,10,3.5,1,-10921639,1367.026,1337,745,2194,466156,223.924,12.597,0.069,0.792
ID12736,12736,185,503.586,64,339,6,11,11,3.5,1,-10921639,1373.446,1363,764,2796,468345,243.856,11.884,0.078,0.813
ID12905,12905,185,339.588,66,339,6,12,12,3.5,1,-10921639,1370.358,1358,807,2434,467292,205.648,10.608,0.073,0.901
ID13224,13224,185,219.851,68,333,6,14,14,3.5,1,-10921639,1360.07,1339,841,2380,463784,203.284,10.527,0.063,0.788
ID13377,13377,185,318.992,70,338,6,15,15,3.5,1,-10921639,1366.566,1362,750,2686,465999,200.617,10.591,0.073,0.926
ID13537,13537,185,473.524,67,339,6,16,16,3.5,1,-10921639,1366.566,1348,808,2182,465999,222.3,13.3,0.075,0.856
ID13700,13700,185,409.35,68,338,6,17,17,3.5,1,-10921639,1346.317,1334,856,2812,459094,217.725,13.3,0.066,0.766
ID13847,13847,185,447.656,69,338,6,18,18,3.5,1,-10921639,1367.138,1356,772,2432,466194,220.845,13.3,0.074,0.849
ID14001,14001,185,414.922,70,339,6,19,19,3.5,1,-10921639,1357.648,1352,788,2321,462958,213.177,13.3,0.07,0.836
ID14325,14325,185,511.72,71,339,6,20,20,3.5,1,-10921639,1377.387,1356,736,2314,469689,231.248,12.035,0.079,0.867
ID14169,14169,185,493.165,72,339,6,21,21,3.5,1,-10921639,1350.466,1320,761,2532,460509,247.784,11.889,0.069,0.703
ID14469,14469,185,399.382,72,340,6,22,22,3.5,1,-10921639,1356.66,1342,803,2088,462621,211.771,11.977,0.07,0.841
ID14637,14637,185,493.454,72,339,6,23,23,3.5,1,-10921639,1361.979,1337,855,2429,464435,218.932,11.739,0.071,0.82
ID14955,14955,185,509.681,71,339,6,24,24,3.5,1,-10921639,1369.68,1359,688,2548,467061,222.391,11.757,0.08,0.907
ID15118,15118,185,542.077,71,338,6,25,25,3.5,1,-10921639,1352.188,1324,668,2997,461096,247.408,11.887,0.069,0.702
ID14792,14792,185,426.498,72,338,6,26,26,3.5,1,-10921639,1367.314,1358,788,2331,466254,211.109,11.285,0.071,0.858
ID15269,15269,185,332.148,73,340,6,27,27,3.5,1,-10921639,1359.534,1337,840,2425,463601,210.938,11.733,0.073,0.875
ID15599,15599,185,399.175,73,341,6,28,28,3.5,1,-10921639,1353.894,1338,806,2516,461678,214.711,10.433,0.072,0.846
ID15437,15437,185,245.16,72,343,6,29,29,3.5,1,-10921639,1333.853,1339,706,1934,454844,185.656,11.749,0.069,0.931
ID15759,15759,185,207.135,73,341,6,30,30,3.5,1,-10921639,1338.868,1340,841,1931,456554,194.565,11.691,0.069,0.887
ID15932,15932,185,236.756,72,342,6,31,31,3.5,1,-10921639,1340.54,1326,685,2351,457124,194.871,13.3,0.069,0.882
ID16088,16088,185,370.274,75,343,6,32,32,3.5,1,-10921639,1333.023,1321,742,1995,454561,208.489,10.781,0.068,0.809
ID11636,11636,187,229.491,287,89,0,7,7,3.5,1,-10921639,1066.979,1053,643,1597,363840,154.424,13.3,0.065,0.839
ID12114,12114,187,224.208,288,90,0,8,8,3.5,1,-10921639,1093.405,1093,640,1496,372851,150.766,13.3,0.076,1.029
ID12272,12272,187,280.848,290,89,0,10,10,3.5,1,-10921639,1088.619,1077,649,1950,371219,153.252,11.818,0.075,0.993
ID12592,12592,187,273.027,294,91,0,11,11,3.5,1,-10921639,1068.971,1058,619,1766,364519,150.911,13.3,0.068,0.897
ID12754,12754,187,201.257,295,92,0,12,12,3.5,1,-10921639,1044.267,1044,611,1616,356095,147.911,11.993,0.06,0.805
ID12920,12920,187,295.307,293,92,0,13,13,3.5,1,-10921639,1075.927,1063,682,1796,366891,161.948,11.796,0.071,0.886
ID13081,13081,187,261.807,294,90,0,14,14,3.5,1,-10921639,1069.848,1049,665,1662,364818,156.187,11.722,0.072,0.919
ID13240,13240,187,221.504,293,93,0,15,15,3.5,1,-10921639,1067.22,1054,633,1794,363922,152.154,11.855,0.066,0.865
ID13391,13391,187,302.36,294,92,0,16,16,3.5,1,-10921639,1074.891,1065,594,1867,366538,165.811,10.562,0.072,0.871
ID13551,13551,187,223.754,293,94,0,17,17,3.5,1,-10921639,1076.296,1063,673,1768,367017,159.274,11.926,0.068,0.856
ID13713,13713,187,226.613,293,91,0,18,18,3.5,1,-10921639,1049.56,1039,542,1648,357900,150.788,13.3,0.062,0.812
ID13859,13859,187,341.169,294,91,0,19,19,3.5,1,-10921639,1074.469,1063,623,1701,366394,165.986,10.188,0.073,0.879
ID14182,14182,187,213.564,293,94,0,20,20,3.5,1,-10921639,1063.804,1056,569,1664,362757,146.722,11.697,0.064,0.878
ID14015,14015,187,264.42,294,94,0,21,21,3.5,1,-10921639,1071.545,1057,658,1694,365397,155.365,11.352,0.067,0.86
ID14336,14336,187,256.294,295,94,0,22,22,3.5,1,-10921639,1073.645,1061,668,1720,366113,150.16,11.891,0.07,0.939
ID14483,14483,187,337.619,292,94,0,23,23,3.5,1,-10921639,1086.067,1078,627,1958,370349,166.973,11.968,0.073,0.885
ID14806,14806,187,311.674,293,94,0,24,24,3.5,1,-10921639,1077.408,1068,661,1854,367396,161.32,10.426,0.069,0.862
ID14968,14968,187,229.532,291,95,0,25,25,3.5,1,-10921639,1074.73,1065,649,1892,366483,160.168,11.811,0.064,0.807
ID11846,11846,189,418.07,273.955,174.358,1.12,6,6,3.5,1,-10921639,1331.698,1293,977,3200,454109,231.379,13.3,0.054,0.594
ID11646,11646,189,546.657,276,175,0,7,7,3.5,1,-10921639,1304.595,1269,758,3323,444867,259.655,10.581,0.079,0.733
ID12125,12125,189,455.869,279,179,0,8,8,3.5,1,-10921639,1309.501,1283,679,2635,446540,228.318,10.613,0.071,0.756
ID12443,12443,189,718.116,279,177,0,9,9,3.5,1,-10921639,1330.164,1296,735,3302,453586,286.464,10.518,0.081,0.695
ID12287,12287,189,650.393,282,178,0,10,10,3.5,1,-10921639,1348.9,1300,786,3483,459975,310.951,12.02,0.085,0.679
ID12638,12638,189,453.379,279.474,180.453,2.228,11,11,3.5,1,-10921639,1358.988,1308,962,3213,463415,252.118,13.3,0.036,0.371
ID12765,12765,189,515.539,281,177,0,12,12,3.5,1,-10921639,1331.446,1297,802,2848,454023,272.124,10.487,0.085,0.766
ID12930,12930,189,648.678,282,178,0,13,13,3.5,1,-10921639,1334.713,1308,815,3314,455137,267.353,11.901,0.084,0.773
ID13093,13093,189,627.911,280,177,0,14,14,3.5,1,-10921639,1348.284,1326,817,2881,459765,258.486,11.125,0.083,0.801
ID13294,13294,189,396.641,282.174,177.83,1.567,15,15,3.5,1,-10921639,1356.522,1317,969,2874,462574,234.629,13.3,0.039,0.436
ID13405,13405,189,683.313,282,177,0,16,16,3.5,1,-10921639,1322.575,1282,758,2973,450998,268.661,13.3,0.08,0.733
ID13560,13560,189,382.027,282,178,0,17,17,3.5,1,-10921639,1310.859,1299,834,2288,447003,195.284,13.3,0.071,0.886
ID13724,13724,189,552.397,278,179,0,18,18,3.5,1,-10921639,1322.974,1282,647,3063,451134,245.259,9.781,0.076,0.764
ID13870,13870,189,540.859,279,179,0,19,19,3.5,1,-10921639,1306.246,1282,798,3202,445430,246.465,11.594,0.075,0.739
ID14194,14194,189,562.544,282,181,0,20,20,3.5,1,-10921639,1309.088,1288,644,2897,446399,236.674,13.3,0.076,0.781
ID14030,14030,189,539.537,280,184,0,21,21,3.5,1,-10921639,1308.144,1293,768,2907,446077,242.237,11.118,0.069,0.694
ID14348,14348,189,518.893,281,185,0,22,22,3.5,1,-10921639,1314.909,1298,660,2853,448384,230.361,13.3,0.072,0.771
ID14497,14497,189,490.169,281,185,0,23,23,3.5,1,-10921639,1315.883,1297,786,3285,448716,231.245,11.773,0.074,0.789
ID14817,14817,189,574.397,280,185,0,24,24,3.5,1,-10921639,1317.742,1284,772,2614,449350,242.554,11.852,0.073,0.741
ID14980,14980,189,369.195,279,184,0,25,25,3.5,1,-10921639,1305.947,1284,822,2346,445328,203.701,10.504,0.071,0.849
ID14697,14697,189,439.95,277.067,185.146,2.127,26,26,3.5,1,-10921639,1383.639,1358,980,2665,471821,212.543,10.726,0.04,0.502
ID15143,15143,189,376.399,275,185,0,27,27,3.5,1,-10921639,1314.733,1301,829,2848,448324,212.48,10.542,0.065,0.759
ID15459,15459,189,365.047,276,185,0,28,28,3.5,1,-10921639,1305.103,1286,757,3129,445040,223.282,13.3,0.068,0.746
ID15294,15294,189,720.738,276,188,0,29,29,3.5,1,-10921639,1354.173,1319,781,3215,461773,266.837,13.3,0.086,0.803
ID15672,15672,189,390.493,272.212,184.632,2.26,30,30,3.5,1,-10921639,1371.912,1343,904,2754,467822,219.29,13.3,0.035,0.424
ID15829,15829,189,417.55,269.4,185.875,1.885,31,31,3.5,1,-10921639,1386.487,1371,986,2629,472792,217.325,13.3,0.04,0.488
ID16000,16000,189,315.466,270.38,185.718,1.782,32,32,3.5,1,-10921639,1365.933,1347,954,2456,465783,181.967,11.892,0.033,0.485
ID11660,11660,193,238.477,0,262,0,7,7,3.5,1,-10921639,1261.191,1255,730,1984,430066,222.138,13.3,0.128,1.289
ID12136,12136,193,212.977,0,266,0,8,8,3.5,1,-10921639,1265.047,1258,680,1801,431381,229.374,11.711,0.128,1.248
ID12352,12352,193,227.151,0,267,4,10,10,3.5,1,-10921639,1317.856,1320,786,1913,449389,197.437,13.3,0.089,1.087
ID12719,12719,193,301.435,0,266,6,11,11,3.5,1,-10921639,1298.868,1301,694,1808,442914,206.761,13.3,0.138,1.526
ID12984,12984,193,207.83,0,279,3,13,13,3.5,1,-10921639,1302.595,1285,775,1986,444185,211.282,13.3,0.077,0.883
ID13167,13167,193,726.56,0,279,4,14,14,3.5,1,-10921639,1395.258,1353,735,2640,475783,289.14,11.626,0.113,0.98
ID13312,13312,193,493.332,0,280,3,15,15,3.5,1,-10921639,1342.751,1309,810,2330,457878,253.999,12.872,0.089,0.86
ID13524,13524,193,205.062,0,277,6,16,16,3.5,1,-10921639,1255.977,1238,720,1845,428288,222.689,10.702,0.122,1.229
ID13642,13642,193,279.923,5.171,284.166,3.634,17,17,3.5,1,-10921639,1355.279,1338,893,2248,462150,182.999,13.3,0.027,0.384
ID13800,13800,193,422.992,2.556,285.144,4.503,18,18,3.5,1,-10921639,1394.645,1360,976,2617,475574,234.51,13.3,0.065,0.731
ID13995,13995,193,358.323,0,282,6,19,19,3.5,1,-10921639,1305.991,1312,724,1873,445343,222.222,11.892,0.141,1.448
ID14316,14316,193,324.856,4,280,6,20,20,3.5,1,-10921639,1350.419,1345,754,2301,460493,221.411,11.954,0.073,0.827
ID14157,14157,193,201.261,0,282,6,21,21,3.5,1,-10921639,1269.66,1263,794,1807,432954,202.386,11.846,0.127,1.413
ID14463,14463,193,280.47,0,276,6,22,22,3.5,1,-10921639,1273.56,1271,770,2107,434284,227.353,13.3,0.126,1.249
ID14569,14569,193,272.926,0,266,4,23,23,3.5,1,-10921639,1316.713,1328,794,1986,448999,197.026,13.3,0.091,1.11
ID14830,14830,193,205.653,0,262,0,24,24,3.5,1,-10921639,1276.029,1270,719,1899,435126,216.043,10.505,0.131,1.366
ID15105,15105,193,203.439,0,264,6,25,25,3.5,1,-10921639,1270.548,1278,746,1796,433257,212.673,13.3,0.128,1.356
ID14673,14673,193,259.48,0,267,0,26,26,3.5,1,-10921639,1291.161,1284,731,1808,440286,205.384,10.548,0.14,1.547
ID15160,15160,193,243.258,0,263,0,27,27,3.5,1,-10921639,1308.276,1316,700,1823,446122,221.441,10.66,0.142,1.466
ID15471,15471,193,218.398,0,262,0,28,28,3.5,1,-10921639,1238.897,1233,689,1771,422464,209.385,13.3,0.121,1.279
ID15418,15418,193,264.609,0,252,6,29,29,3.5,1,-10921639,1281,1272,709,1870,436821,219.191,10.626,0.13,1.341
ID15745,15745,193,211.422,0,264,6,30,30,3.5,1,-10921639,1248.519,1242,683,1766,425745,215.434,11.797,0.122,1.261
ID15916,15916,193,220.24,0,270,6,31,31,3.5,1,-10921639,1272.639,1270,807,1866,433970,209.688,13.3,0.127,1.366
ID16074,16074,193,287.595,0,267,6,32,32,3.5,1,-10921639,1288.921,1275,641,1797,439522,212.779,11.061,0.139,1.479
ID11670,11670,194,284.405,233,341,0,7,7,3.5,1,-10921639,1211.367,1198,678,2227,413076,198.595,12.251,0.062,0.716
ID12142,12142,194,283.888,234,341,0,8,8,3.5,1,-10921639,1197.032,1178,644,2079,408188,202.034,11.798,0.057,0.64
ID12467,12467,194,295.347,233,341,0,9,9,3.5,1,-10921639,1221.053,1202,681,2115,416379,187.129,7.593,0.068,0.836
ID12311,12311,194,264.029,233,341,0,10,10,3.5,1,-10921639,1211.109,1205,702,1916,412988,187.275,13.3,0.065,0.788
ID12629,12629,194,303.15,234,341,0,11,11,3.5,1,-10921639,1211.155,1193,730,2204,413004,199.397,13.3,0.064,0.725
ID12787,12787,194,391.576,233,341,0,12,12,3.5,1,-10921639,1220.657,1187,744,2189,416244,213.271,13.3,0.068,0.725
ID12962,12962,194,284.492,232.151,341.82,0.501,13,13,3.5,1,-10921639,1247.282,1226,870,1840,425323,177.478,13.3,0.044,0.592
ID13116,13116,194,339.542,233,341,0,14,14,3.5,1,-10921639,1237.575,1223,720,2409,422013,196.768,12.225,0.073,0.861
ID13278,13278,194,281.721,232,341,0,15,15,3.5,1,-10921639,1221.487,1207,671,1948,416527,193.352,10.489,0.066,0.783
ID13431,13431,194,318.371,232,341,0,16,16,3.5,1,-10921639,1220.83,1209,714,2067,416303,197.368,11.996,0.063,0.738
ID13585,13585,194,283.321,233,342,0,17,17,3.5,1,-10921639,1220.663,1199,746,1893,416246,180.852,11.729,0.069,0.873
ID13749,13749,194,211.193,233,342,0,18,18,3.5,1,-10921639,1218.499,1203,716,1864,415508,185.32,11.842,0.06,0.744
ID13902,13902,194,325.365,232,342,0,19,19,3.5,1,-10921639,1216.129,1196,643,1858,414700,194.883,13.3,0.066,0.769
ID14220,14220,194,305.546,232,342,0,20,20,3.5,1,-10921639,1217.293,1207,754,1939,415097,185.776,12.621,0.064,0.784
ID14060,14060,194,311.058,232,342,0,21,21,3.5,1,-10921639,1237.531,1224,774,2205,421998,203.565,10.455,0.073,0.831
ID14381,14381,194,306.176,233,342,0,22,22,3.5,1,-10921639,1213.138,1201,724,2205,413680,185.257,13.3,0.066,0.807
ID14533,14533,194,376.199,233,341,0,23,23,3.5,1,-10921639,1214.757,1197,692,2029,414232,204.768,12.451,0.064,0.709
ID14841,14841,194,370.4,232,342,0,24,24,3.5,1,-10921639,1197.255,1187,675,2243,408264,204.634,12.622,0.062,0.686
ID15009,15009,194,295.118,233,342,0,25,25,3.5,1,-10921639,1224.839,1211,754,2023,417670,174.865,13.3,0.068,0.888
ID14690,14690,194,329.709,233,342,0,26,26,3.5,1,-10921639,1208.883,1188,700,2696,412229,213.811,12.655,0.061,0.648
ID15177,15177,194,331.755,233,342,0,27,27,3.5,1,-10921639,1208.282,1194,658,2109,412024,181.952,11.406,0.063,0.789
ID15491,15491,194,485.262,233,342,0,28,28,3.5,1,-10921639,1207.54,1190,728,2745,411771,226.367,12.077,0.064,0.646
ID15322,15322,194,326.006,234,342,0,29,29,3.5,1,-10921639,1205.815,1189,740,2263,411183,184.456,13.3,0.063,0.771
ID15655,15655,194,298.296,233,341,0,30,30,3.5,1,-10921639,1221.46,1208,702,2281,416518,196.091,13.3,0.069,0.808
ID15818,15818,194,300.503,233,342,0,31,31,3.5,1,-10921639,1205.34,1200,742,2359,411021,197.12,12.567,0.063,0.721
ID15986,15986,194,317.523,233,341,0,32,32,3.5,1,-10921639,1209.167,1191,652,1944,412326,189.731,12.309,0.062,0.743
ID12221,12221,210,469.667,299,200,6,8,8,3.5,1,-10921639,1261.463,1246,715,2205,430159,214.778,11.819,0.081,0.878
ID12483,12483,210,239.223,298.509,199.899,2.053,9,9,3.5,1,-10921639,1256.598,1242,923,2462,428500,194.496,13.3,0.027,0.334
ID12323,12323,210,321.333,295.888,203.872,2.227,10,10,3.5,1,-10921639,1247.982,1229,818,2597,425562,196.147,11.154,0.029,0.365
ID12609,12609,210,609.964,296,206,0,11,11,3.5,1,-10921639,1229.868,1192,718,3242,419385,258.582,11.551,0.079,0.693
ID12767,12767,210,466.06,295,205,0,12,12,3.5,1,-10921639,1247.909,1222,667,2598,425537,243.665,11.88,0.08,0.76
ID13011,13011,210,335.846,293.407,199.854,5.263,13,13,3.5,1,-10921639,1289.557,1275,829,2440,439739,205.542,13.3,0.055,0.658
ID13195,13195,210,404.032,293,199,6,14,14,3.5,1,-10921639,1272.337,1252,664,2671,433867,215.007,11.728,0.08,0.879
ID13303,13303,210,262.094,293.796,200.521,3.227,15,15,3.5,1,-10921639,1257.282,1238,929,2154,428733,169.525,12.787,0.02,0.289
ID13443,13443,210,432.889,292.97,202.062,2.055,16,16,3.5,1,-10921639,1300.941,1267,904,2560,443621,197.105,11.798,0.042,0.536
ID13618,13618,210,291.008,298.813,199.67,3.058,17,17,3.5,1,-10921639,1267.566,1241,881,2301,432240,167.255,12.868,0.025,0.365
ID13766,13766,210,514.564,301.972,201.495,2.073,18,18,3.5,1,-10921639,1283.927,1241,916,2447,437819,231.216,10.581,0.045,0.475
ID13935,13935,210,315.293,296.828,200.597,3.157,19,19,3.5,1,-10921639,1256.695,1244,891,2213,428533,159.956,12.729,0.022,0.345
ID14231,14231,210,293.508,307,199,1,20,20,3.5,1,-10921639,1261.68,1235,896,2454,430233,196.917,13.3,0.053,0.65
ID14440,14440,210,330.326,307,195,6,22,22,3.5,1,-10921639,1249.613,1230,710,1885,426118,207.691,11.926,0.074,0.829
