,image,cellid,transcnt,treat,labelid_cell,area_cell,major_axis_length_cell,minor_axis_length_cell,mean_intensity-1,mean_intensity-2,mean_intensity-3,zsum_intensity_0,zsum_intensity_1,zsum_intensity_2,zsum_intensity_3,labelid_nuc,cell_linkid,area_nuc,mean_intensity-0,eccentricity,major_axis_length_nuc,minor_axis_length_nuc
202,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 8_c405_c488_c561_c640,7,36,C+A_48h,7,74684,481.7860632165858,212.1224611998296,3318.97988859729,6494.037839430132,3175.651103315302,179812002.0,295538752.0,1642344122.0,399777913.0,7,7,22939,3466.579798596277,0.8647327251668601,243.69759468266125,122.3928109695566
203,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 9_c405_c488_c561_c640,1,32,C+A_48h,1,70507,455.1790657223232,233.9570690823094,5576.999929085056,4731.139021657424,4594.952742280908,711099208.0,800210208.0,817549671.0,1091836176.0,1,1,21374,5981.732525498269,0.8301851094258124,222.92320171037585,124.27697267585324
204,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 9_c405_c488_c561_c640,2,118,C+A_48h,2,179172,645.608430328114,364.2321379749251,12559.141796709308,10150.350780255843,2509.8209485857165,2030355601.0,7032711438.0,8238960105.0,366115466.0,2,2,36900,8492.804688346883,0.7856485875149922,275.9504046899013,170.7230682904966
205,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 9_c405_c488_c561_c640,3,43,C+A_48h,3,73493,365.53951463768567,285.5653521968259,7270.390064359871,7507.279101411019,7385.228525165662,1061570065.0,1329629919.0,2251584280.0,2674911779.0,3,3,19667,8687.858849850003,0.6952366082671654,187.9263956265708,135.077913759261
206,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 9_c405_c488_c561_c640,3,43,C+A_48h,3,73493,365.53951463768567,285.5653521968259,7270.390064359871,7507.279101411019,7385.228525165662,1061570065.0,1329629919.0,2251584280.0,2674911779.0,4,3,2179,5955.841211564938,0.9785375597944131,120.24715676021832,24.77915629352732
207,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 9_c405_c488_c561_c640,4,42,C+A_48h,4,61760,379.059059495626,221.23862160086892,12692.209067357511,7957.01454015544,1886.21146373057,102146213.0,2277167302.0,1682416115.0,30219312.0,5,4,4348,5399.14351425943,0.9232290871008336,124.80110132244052,47.954821596697776
208,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 9_c405_c488_c561_c640,5,62,C+A_48h,5,188663,627.4915581134447,418.9550368398727,6380.812591764151,5332.273583055501,2866.039758723226,974703846.0,2511759624.0,2676264938.0,708413170.0,6,5,27030,6139.30406955235,0.7195406045398517,223.01844599446463,154.8752426628853
209,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x__c405_c488_c561_c640,2,16,C+A_48h,2,20407,275.3330123918123,105.79482980791327,5505.879698142794,10474.25079629539,3583.409320331259,38325624.0,263923202.0,1069621847.0,155989262.0,1,2,4271,3609.6726761882464,0.8809317018529885,109.56481582299315,51.850828394502685
210,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x__c405_c488_c561_c640,3,75,C+A_48h,3,84784,420.7345609379594,272.541485268934,6463.756380920929,11266.070638327988,3931.6013634648048,607592373.0,1372461549.0,4522119287.0,734120054.0,2,3,31799,5405.5851441869245,0.755572916249689,249.8960075234171,163.69801639478123
211,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x__c405_c488_c561_c640,4,26,C+A_48h,4,35347,398.5058555826354,120.46176483642978,7354.856282004131,7896.71018756896,4748.171924067106,93030855.0,809789209.0,1359672984.0,586550064.0,3,4,9030,4113.17707641196,0.9628924881610846,213.70869076787676,57.67682663231184
212,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x__c405_c488_c561_c640,5,61,C+A_48h,5,89113,370.0542634224423,318.1817798822181,8444.38408537475,12691.821170872936,3617.136657951141,646231590.0,2053666980.0,5445544404.0,619862059.0,5,5,30132,5511.212332404089,0.5727989877132769,217.9588153084796,178.65994078892012
213,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x__c405_c488_c561_c640,6,139,C+A_48h,6,132428,578.0359739390937,304.1326764224651,6776.172523937536,9803.78599691908,6039.48014015163,951810896.0,2314175702.0,6591820514.0,3438548228.0,4,6,31463,6440.572450179576,0.8013474071117196,259.0810031901479,154.9820597219034
214,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x__c405_c488_c561_c640,7,24,C+A_48h,7,96987,432.15795001126105,293.29311152506,9396.802757070534,16276.548733335396,4326.150618124078,950625805.0,4713573680.0,11552253187.0,1804894342.0,6,7,18806,7135.220886950973,0.9322737258374634,268.250510083488,97.04059995981788
215,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x__c405_c488_c561_c640,7,24,C+A_48h,7,96987,432.15795001126105,293.29311152506,9396.802757070534,16276.548733335396,4326.150618124078,950625805.0,4713573680.0,11552253187.0,1804894342.0,8,7,1932,3722.630952380952,0.9525304421462344,95.19755625894037,28.98226347484801
